rating,reviews,amenities,price,country,bathrooms,beds,guests,toiles,bedrooms,studios,latitude,longitude
5.0,34.0,"City skyline view,Mountain view,Kitchen,Wifi,Dedicated workspace,Shared pool,TV,EV charger,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4089, Cuba,3,6,9,0,3,0,20.0214263,-75.8294928
4.89,54.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,Paid washer – In building,Paid dryer – In building,AC – split-type ductless system,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",909, Cuba,1,2,3,0,1,0,20.3477869,-74.4968647
4.83,94.0,"City skyline view,Courtyard view,Kitchen,Wifi,Free on-street parking,Pets allowed,TV,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",1817, Cuba,1,2,3,0,1,0,22.1459864,-80.4530775
4.86,74.0,"Courtyard view,Dedicated workspace,Free parking on premises,Pool,Pets allowed,TV,EV charger,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",1363, Cuba,1,3,6,0,1,0,22.0695231,-81.0281392
4.88,49.0,"Beach access – Beachfront,Wifi,Free parking on premises,HDTV with standard cable/satellite,Air conditioning,Bath,Shared patio or balcony,Private backyard – Fully fenced,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",3192, Cuba,1,2,3,0,1,0,22.284957,-81.2042391
4.84,19.0,"Bay view,City skyline view,Beach access – Beachfront,Kitchen,Free parking on premises,TV,Lift,Washing machine,Dryer,Air conditioning",9086, Cuba,1,1,4,0,1,0,23.0469236,-81.5783032
4.82,79.0,"Dedicated workspace,Free parking on premises,Pets allowed,TV,Air conditioning,Patio or balcony,Garden,Luggage drop-off allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2271, Cuba,1,2,3,0,1,0,22.0695231,-81.0281392
5.0,30.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,TV,Washing machine,Dryer,AC – split-type ductless system,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",2280, Cuba,2,3,3,0,2,0,23.0469236,-81.5783032
4.67,12.0,"Beach access,Wifi,Free parking on premises,TV,Air conditioning,Refrigerator,Smoking allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",3100, Cuba,1,3,4,0,2,0,23.149578,-81.260025
4.92,13.0,"Kitchen,Wifi,Dedicated workspace,Free on-street parking,Air conditioning,Shared patio or balcony,Private garden,Hair dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2736, Cuba,1,2,3,0,1,0,23.149578,-81.260025
0.0,1.0,"Courtyard view,Garden view,Public or shared beach access,Wifi,Free driveway parking on premises – 4 spaces,AC – split-type ductless system,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",20408, India,4,4,12,0,4,0,18.446166,72.9055592
4.73,84.0,"Garden view,Kitchen,Wifi – 21 Mbps,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,40"" HDTV with Chromecast, cable/satellite TV,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",35000, India,4,8,16,0,4,0,28.4646148,77.0299194
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Private pool,TV,Air conditioning,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",20884, India,3,3,14,0,3,0,18.7618607,73.4038888
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Pool,TV,Air conditioning,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",17346, India,2,2,11,0,2,0,18.7618607,73.4038888
0.0,0.0,"Garden view,Mountain view,Ski-in/ski-out – On a free shuttle line,Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,TV with standard cable/satellite,Air conditioning",28529, India,3,3,10,0,3,0,18.7618607,73.4038888
0.0,0.0,"Wifi,Dedicated workspace,Free parking on premises,Pool,Pets allowed,52"" HDTV with cable/satellite TV,Air conditioning,Refrigerator,Smoking allowed,Long-term stays allowed",148353, India,14,15,16,0,14,0,18.7288273,72.8700334
0.0,0.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pool,Hot tub,TV,Washing machine,Air conditioning,Security cameras on property",34234, India,3,5,9,0,2,0,24.578721,73.6862571
4.59,27.0,"Kitchen,Free parking on premises,Pool,Pets allowed,HDTV with cable/satellite TV, standard cable/satellite,AC – split-type ductless system,Bath,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",8039, India,3,12,12,0,3,0,18.7618607,73.4038888
4.57,47.0,"Garden view,Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,TV,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9129, India,3,5,14,0,3,0,18.7618607,73.4038888
4.7,10.0,"Lake view,Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",19665, India,3,5,16,0,5,0,28.4646148,77.0299194
4.54,24.0,"Garden view,Mountain view,Kitchen,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,TV,AC – split-type ductless system,Unavailable: Smoke alarmSmoke alarm",5592, India,2,8,8,0,2,0,18.7618607,73.4038888
4.62,134.0,"Mountain view,Kitchen,Wifi,Free parking on premises,Private pool,TV with standard cable/satellite,Washing machine,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",1512, India,2,8,6,0,2,0,18.9127655,73.3228202
5.0,15.0,"Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",15120, India,4,4,6,0,4,0,18.7618607,73.4038888
0.0,2.0,"Garden view,Mountain view,Kitchen,Wifi,Free driveway parking on premises,Private pool,Shared hot tub,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",17962, India,3,4,12,0,3,0,18.7618607,73.4038888
4.73,15.0,"Kitchen,Wifi,Free parking on premises,Pool,TV,Lift,Washing machine,Air conditioning,Hair dryer,Security cameras on property",3699, India,1,1,2,0,1,0,19.054999,72.8692035
4.64,67.0,"Garden view,Mountain view,Lake access,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,HDTV with standard cable/satellite, Amazon Prime Video, Disney+, Fire TV, Netflix,Dryer",10028, India,4,5,12,0,5,0,18.7548563,73.4016729
4.78,67.0,"Golf course view,Waterfront,Kitchen,Wifi,Free parking on premises,Pets allowed,TV,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",13718, India,3,5,10,0,4,0,28.2109261,76.9506404
4.66,99.0,"Lake access,Kitchen,Free parking on premises,Private pool,TV with standard cable/satellite,AC – split-type ductless system,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",15520, India,4,4,12,0,4,0,18.7548563,73.4016729
4.82,11.0,"Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,44"" HDTV with standard cable/satellite,Washing machine,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10106, India,5,6,16,0,5,0,18.6498427,72.8765469
0.0,0.0,"Kitchen,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,TV,Air conditioning,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",22824, India,3,3,16,0,3,0,28.6430858,77.2192671
4.93,14.0,"Kitchen,Wifi,Free parking on premises,Private indoor pool,32"" TV,Dryer,AC – split-type ductless system,Patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",26766, India,6,6,16,0,6,0,26.9154576,75.8189817
5.0,4.0,"Kitchen,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,TV,Air conditioning,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",28986, India,5,5,16,0,5,0,28.6430858,77.2192671
5.0,9.0,"Kitchen,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,Air conditioning,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",32181, India,5,5,16,0,5,0,28.6430858,77.2192671
4.67,105.0,"Pool view,AC – split-type ductless system,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2460, India,1,2,2,0,1,0,18.6498427,72.8765469
4.73,60.0,"Mountain view,Kitchen,Free parking on premises,Private outdoor pool,Pets allowed,54"" HDTV with cable/satellite TV,AC – split-type ductless system,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10349, India,4,4,16,0,4,0,18.7548563,73.4016729
4.78,68.0,"Courtyard view,Garden view,Beach access,Wifi,Free parking on premises,Private outdoor pool – infinity,Pets allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",20541, India,3,3,7,0,3,0,18.446166,72.9055592
4.65,47.0,"Kitchen,Wifi,Free parking on premises,Private outdoor pool,Private hot tub,TV with standard cable/satellite,Paid washer – In unit,Window AC unit,Bath,Security cameras on property",6071, India,3,2,6,0,2,0,18.7618607,73.4038888
0.0,0.0,"Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private outdoor pool – available all year, open specific hours,Private hot tub,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",25106, India,6,7,14,0,7,0,28.4646148,77.0299194
0.0,1.0,"Garden view,River view,Kitchen,Wifi,Free driveway parking on premises – 6 spaces,Private pool – available all year, open specific hours,TV,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",27143, India,4,4,15,0,4,0,27.25,80.75
4.55,22.0,"Wifi,Free parking on premises,Private pool,Pets allowed,TV,Air conditioning,Private backyard – Fully fenced,Fire pit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",23166, India,4,4,10,0,4,0,18.7548563,73.4016729
0.0,0.0,"Kitchen,Dedicated workspace,Free parking on premises,Private pool,TV,Air conditioning,Patio or balcony,Garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10955, India,2,2,10,0,2,0,18.7618607,73.4038888
4.89,9.0,"Kitchen,Wifi,Free parking on premises,Private pool,TV,Free washing machine,AC – split-type ductless system,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11000, India,4,5,15,0,3,0,18.7618607,73.4038888
4.84,19.0,"Valley view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private outdoor pool – ,Private hot tub,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",18033, India,4,4,15,0,4,0,18.7618607,73.4038888
5.0,3.0,"Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,TV,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",34235, India,5,5,16,0,5,0,28.4646148,77.0299194
4.95,38.0,"Mountain view,Garden view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8264, India,3,3,8,0,2,0,24.578721,73.6862571
4.71,7.0,"Kitchen,Free parking on premises,Private pool,TV with standard cable/satellite,Air conditioning,Private patio or balcony,Refrigerator,Sound system,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11069, India,2,2,6,0,2,0,20.0112475,73.7902364
4.85,13.0,"Garden view,Public or shared beach access,Kitchen,Wifi,Dedicated workspace,Free parking on premises – 5 spaces,Private outdoor pool,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",23040, India,2,3,6,0,2,0,18.7288273,72.8700334
0.0,2.0,"Kitchen,Wifi,Free parking on premises,Pool,Pets allowed,TV,Air conditioning,Smoking allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",13808, India,4,4,16,0,4,0,18.7618607,73.4038888
5.0,3.0,"Kitchen,Wifi,Free parking on premises,Pool,Pets allowed,TV,Air conditioning,Smoking allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",16433, India,6,4,14,0,4,0,18.7618607,73.4038888
4.71,18.0,"Kitchen,Free parking on premises,Private pool,TV,Air conditioning,Private patio or balcony,Private backyard – Fully fenced,Fire pit,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",8687, India,3,2,6,0,2,0,18.7618607,73.4038888
4.61,33.0,"Garden view,Free parking on premises,Shared outdoor pool – available all year, open specific hours, lap pool,AC – split-type ductless system,Shared patio or balcony,Private backyard – Fully fenced,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4006, India,1,1,2,0,1,0,18.7618607,73.4038888
0.0,1.0,"Garden view,Kitchen,Wifi,Free parking on premises,Private outdoor pool,TV,Paid washing machine,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",30217, India,3,3,9,0,3,0,19.5,76.0
0.0,0.0,"Mountain view,Kitchen,Wifi,Free parking on premises,Shared pool,Pets allowed,TV,Refrigerator,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10271, India,2,3,10,0,3,0,18.7618607,73.4038888
4.69,13.0,"Kitchen,Wifi,Free parking on premises,Shared pool,Pets allowed,TV,Air conditioning,Private patio or balcony,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",4222, India,1,1,2,0,1,0,16.9213238,74.3514776
0.0,0.0,"Garden view,Kitchen,Wifi,Free parking on premises,Private outdoor pool,TV,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",35100, India,3,3,9,0,3,0,18.7548563,73.4016729
5.0,3.0,"Wifi,Free parking on premises,Private pool,Pets allowed,TV,Washing machine,Air conditioning,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",18990, India,4,4,10,0,4,0,18.7618607,73.4038888
4.9,10.0,"Garden view,Public or shared beach access,Wifi,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,42"" TV with cable/satellite TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",25051, India,2,2,10,0,2,0,18.7288273,72.8700334
5.0,7.0,"Garden view,Wifi,Dedicated workspace,Free parking on premises,Pets allowed,TV with standard cable/satellite,Lift,Washing machine,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",6961, India,4,4,8,0,4,0,28.4646148,77.0299194
4.67,15.0,"Golf course view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Shared pool,Private hot tub,Pets allowed,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",6676, India,1,2,3,0,1,0,28.2109261,76.9506404
5.0,5.0,"City skyline view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private pool,Pets allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",12096, India,4,3,15,0,3,0,18.7618607,73.4038888
5.0,6.0,"Mountain view,Valley view,Kitchen,Wifi,Free parking on premises,Shared pool,TV,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10798, India,3,3,7,0,2,0,18.5213738,73.8545071
0.0,1.0,"Garden view,River view,Waterfront,Kitchen,Wifi,Free driveway parking on premises – 6 spaces,Private outdoor pool – available all year, open specific hours, saltwater,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",27143, India,4,4,15,0,4,0,27.25,80.75
0.0,1.0,"Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,TV,Washing machine,Dryer,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",2967, India,1,1,3,0,1,0,24.578721,73.6862571
0.0,2.0,"Garden view,Kitchen,Wifi,Free parking on premises,Shared outdoor pool,TV,Dryer,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",16675, India,6,3,9,0,3,0,26.9154576,75.8189817
5.0,3.0,"Dedicated workspace,Free parking on premises,Private pool,Pets allowed,Air conditioning,Smoking allowed,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",22824, India,3,3,16,0,3,0,28.4646148,77.0299194
0.0,1.0,"Kitchen,Wifi,Free parking on premises,Private pool,TV,Air conditioning,Long-term stays allowed,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",11868, India,3,3,12,0,3,0,18.7618607,73.4038888
0.0,2.0,"Courtyard view,Garden view,Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,TV,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",10969, India,2,3,5,0,2,0,28.6430858,77.2192671
0.0,2.0,"Garden view,Mountain view,Kitchen,Wifi,Dedicated workspace,Free parking on premises,Private outdoor pool – available all year, open specific hours, infinity,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",14607, India,4,4,15,0,4,0,18.7618607,73.4038888
0.0,0.0,"Kitchen,Wifi,Free parking on premises,Pool,Pets allowed,TV,Air conditioning,Private garden,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",19400, India,7,5,12,0,5,0,18.7618607,73.4038888
4.75,4.0,"Garden view,Kitchen,Wifi,Free parking on premises,Private pool,Pets allowed,TV,Air conditioning,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",9141, India,4,2,4,0,2,0,19.5,76.0
0.0,0.0,"Kitchen,Wifi,Dedicated workspace,Free parking on premises,Pool,Hot tub,Pets allowed,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",35000, India,5,5,16,0,5,0,28.4031478,77.3105561
0.0,1.0,"Mountain view,Lake access,Kitchen,Fast wifi – 78 Mbps,Free on-street parking,Shared pool,Pets allowed,TV,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm",13694, India,4,5,8,0,4,0,24.578721,73.6862571
0.0,0.0,"Kitchen,Wifi,Free driveway parking on premises,Pool,TV,AC – split-type ductless system,Private patio or balcony,Security cameras on property,Unavailable: Carbon monoxide alarmCarbon monoxide alarm,Unavailable: Smoke alarmSmoke alarm",18259, India,4,4,12,0,4,0,18.7618607,73.4038888
